reg;jour;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
03;2020-12-19;2;3;6;21276;18326;39;39602
03;2020-12-19;8;5;13;18164;16593;49;34757
03;2020-12-19;6;5;11;13469;13557;59;27026
03;2020-12-19;0;2;2;8776;8670;69;17446
03;2020-12-19;0;0;0;3777;3591;79;7368
03;2020-12-19;0;0;0;1649;1072;89;2721
03;2020-12-19;0;0;0;485;184;90;669
03;2020-12-19;22;25;48;149547;141144;0;290691
04;2020-12-19;0;2;2;60314;61377;09;121691
04;2020-12-19;0;1;1;66065;68387;19;134452
04;2020-12-19;2;2;4;51059;47156;29;98215
04;2020-12-19;4;3;7;58788;45780;39;104568
04;2020-12-19;0;2;2;61408;52207;49;113615
04;2020-12-19;1;1;2;64838;60759;59;125597
04;2020-12-19;0;0;0;47008;42843;69;89851
04;2020-12-19;0;1;1;25509;21184;79;46693
04;2020-12-19;0;1;1;13168;7647;89;20815
04;2020-12-19;0;0;0;3209;1253;90;4462
04;2020-12-19;7;13;20;451366;408593;0;859959
05;2020-12-19;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-12-19;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-12-19;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-12-19;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-12-19;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-12-19;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-12-19;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-12-19;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-12-19;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-12-19;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-12-19;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2020-12-19;0;0;0;42583;42380;09;84963
06;2020-12-19;3;1;4;33369;31925;19;65294
06;2020-12-19;1;0;1;21571;15080;29;36651
06;2020-12-19;0;0;0;21550;16147;39;37697
06;2020-12-19;1;2;3;14193;13939;49;28132
06;2020-12-19;1;0;1;7171;7597;59;14768
06;2020-12-19;0;1;1;3629;4117;69;7746
06;2020-12-19;0;0;0;1577;1457;79;3034
06;2020-12-19;0;0;0;531;474;89;1005
06;2020-12-19;0;0;0;88;93;90;181
06;2020-12-19;6;4;10;146262;133209;0;279471
07;2020-12-19;0;0;0;485;549;09;1034
07;2020-12-19;0;0;0;403;432;19;835
07;2020-12-19;0;0;0;764;841;29;1605
07;2020-12-19;0;0;0;824;928;39;1752
07;2020-12-19;0;0;0;788;1020;49;1808
07;2020-12-19;0;0;0;678;870;59;1548
07;2020-12-19;0;0;0;360;382;69;742
07;2020-12-19;0;0;0;231;190;79;421
07;2020-12-19;0;0;0;114;67;89;181
07;2020-12-19;0;0;0;24;11;90;35
07;2020-12-19;0;0;0;4671;5290;0;9961
08;2020-12-19;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-12-19;0;0;0;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-12-19;2;1;3;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-12-19;1;0;1;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-12-19;0;0;0;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-12-19;0;0;0;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-12-19;0;0;0;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-12-19;0;0;0;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-12-19;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-12-19;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-12-19;3;1;4;18551.3174743414;16782.6825256586;0;35334
11;2020-12-19;43;24;69;783071;811785;09;1594856
11;2020-12-19;124;93;224;761456;784653;19;1546109
11;2020-12-19;186;129;315;850145;801772;29;1651917
11;2020-12-19;174;174;348;914360;843488;39;1757848
11;2020-12-19;147;135;282;845609;826202;49;1671811
11;2020-12-19;151;131;282;793566;745070;59;1538636
11;2020-12-19;94;89;187;628649;549192;69;1177841
11;2020-12-19;44;40;84;434606;358356;79;792962
11;2020-12-19;39;25;64;261425;162933;89;424358
11;2020-12-19;12;10;22;89253;32619;90;121872
11;2020-12-19;1014;850;1877;6362140;5916070;0;12278210
24;2020-12-19;6;5;11;139720;144686;09;284406
24;2020-12-19;16;19;36;152979;161185;19;314164
24;2020-12-19;26;21;47;122237;126536;29;248773
24;2020-12-19;25;21;46;150359;142009;39;292368
24;2020-12-19;18;39;57;161829;158758;49;320587
24;2020-12-19;27;32;59;172552;168011;59;340563
24;2020-12-19;21;12;33;172509;158177;69;330686
24;2020-12-19;10;15;25;129428;110593;79;240021
24;2020-12-19;11;4;15;87342;56882;89;144224
24;2020-12-19;4;6;10;31210;12071;90;43281
24;2020-12-19;164;174;339;1320165;1238908;0;2559073
27;2020-12-19;16;12;28;143373;149679;09;293052
27;2020-12-19;39;50;89;160962;173003;19;333965
27;2020-12-19;49;29;78;133746;142254;29;276000
27;2020-12-19;52;44;96;160004;155407;39;315411
27;2020-12-19;45;45;90;172333;169564;49;341897
27;2020-12-19;50;45;95;189979;183788;59;373767
27;2020-12-19;42;29;71;192591;178206;69;370797
27;2020-12-19;26;27;53;146876;127546;79;274422
27;2020-12-19;38;17;55;96896;61575;89;158471
27;2020-12-19;23;10;33;33148;12109;90;45257
27;2020-12-19;380;309;689;1429908;1353131;0;2783039
28;2020-12-19;6;7;13;180735;186856;09;367591
28;2020-12-19;23;15;38;200125;213621;19;413746
28;2020-12-19;28;20;48;168922;173007;29;341929
28;2020-12-19;27;18;45;196628;188487;39;385115
28;2020-12-19;23;19;42;205396;201699;49;407095
28;2020-12-19;33;23;56;222002;213866;59;435868
28;2020-12-19;15;18;33;224688;203758;69;428446
28;2020-12-19;9;6;15;163192;135543;79;298735
28;2020-12-19;8;8;16;109691;65377;89;175068
28;2020-12-19;4;3;7;37222;12685;90;49907
28;2020-12-19;176;137;313;1708601;1594899;0;3303500
32;2020-12-19;8;20;28;358062;373689;09;731751
32;2020-12-19;43;42;85;387045;406742;19;793787
32;2020-12-19;84;65;149;342304;348587;29;690891
32;2020-12-19;66;56;122;382485;369972;39;752457
32;2020-12-19;69;65;134;382510;376716;49;759226
32;2020-12-19;66;62;128;386937;376527;59;763464
32;2020-12-19;38;42;80;371211;330938;69;702149
32;2020-12-19;42;30;72;250542;201459;79;452001
32;2020-12-19;25;18;43;163399;89786;89;253185
32;2020-12-19;9;7;16;48384;15367;90;63751
32;2020-12-19;450;407;857;3072879;2889783;0;5962662
44;2020-12-19;17;33;50;291525;306839;09;598364
44;2020-12-19;97;84;182;320255;339504;19;659759
44;2020-12-19;124;74;198;302020;314428;29;616448
44;2020-12-19;113;103;216;342222;333292;39;675514
44;2020-12-19;107;84;191;349727;344491;49;694218
44;2020-12-19;121;116;237;381371;373239;59;754610
44;2020-12-19;75;61;137;367165;335850;69;703015
44;2020-12-19;56;48;104;250387;215436;79;465823
44;2020-12-19;40;29;70;170825;105192;89;276017
44;2020-12-19;28;11;39;51248;16731;90;67979
44;2020-12-19;778;643;1424;2826745;2685002;0;5511747
52;2020-12-19;7;7;14;213594;223900;09;437494
52;2020-12-19;20;21;42;240818;255197;19;496015
52;2020-12-19;25;22;47;197010;200630;29;397640
52;2020-12-19;34;31;65;231204;224885;39;456089
52;2020-12-19;23;31;54;243874;243418;49;487292
52;2020-12-19;26;18;45;244100;239116;59;483216
52;2020-12-19;17;17;34;241796;221345;69;463141
52;2020-12-19;7;10;17;177805;149903;79;327708
52;2020-12-19;17;8;25;119561;75822;89;195383
52;2020-12-19;10;1;11;42559;15260;90;57819
52;2020-12-19;186;166;354;1952321;1849476;0;3801797
53;2020-12-19;2;3;5;173813;182358;09;356171
53;2020-12-19;11;9;20;202720;214740;19;417460
53;2020-12-19;9;9;18;163116;173196;29;336312
53;2020-12-19;8;10;18;190526;187674;39;378200
53;2020-12-19;17;13;30;212098;212015;49;424113
53;2020-12-19;10;4;14;223699;219176;59;442875
53;2020-12-19;4;4;8;227435;209274;69;436709
53;2020-12-19;4;4;8;169992;140910;79;310902
53;2020-12-19;2;2;4;118117;69883;89;188000
53;2020-12-19;4;0;4;37370;12267;90;49637
53;2020-12-19;71;58;129;1718886;1621493;0;3340379
75;2020-12-19;6;6;12;293104;305291;09;598395
75;2020-12-19;28;17;45;337141;357785;19;694926
75;2020-12-19;42;27;69;295024;300618;29;595642
75;2020-12-19;37;44;81;347871;331233;39;679104
75;2020-12-19;41;17;58;384742;372771;49;757513
75;2020-12-19;41;24;65;413361;390880;59;804241
75;2020-12-19;23;27;50;425623;384060;69;809683
75;2020-12-19;11;18;29;325086;276298;79;601384
75;2020-12-19;15;13;28;213986;139308;89;353294
75;2020-12-19;7;4;11;77600;28200;90;105800
75;2020-12-19;251;198;449;3113538;2886444;0;5999982
76;2020-12-19;7;11;18;305956;318589;09;624545
76;2020-12-19;26;27;53;338942;356969;19;695911
76;2020-12-19;53;39;92;316210;319570;29;635780
76;2020-12-19;36;48;84;356758;337587;39;694345
76;2020-12-19;35;34;69;376541;363812;49;740353
76;2020-12-19;48;34;83;402608;383750;59;786358
76;2020-12-19;22;28;50;394889;358997;69;753886
76;2020-12-19;11;12;23;308664;263806;79;572470
76;2020-12-19;14;9;23;195838;129272;89;325110
76;2020-12-19;6;3;9;69372;26728;90;96100
76;2020-12-19;260;245;506;3065778;2859080;0;5924858
84;2020-12-19;42;39;82;459549;481088;09;940637
84;2020-12-19;182;149;333;487711;511905;19;999616
84;2020-12-19;166;135;301;443824;451094;29;894918
84;2020-12-19;185;183;368;512522;493262;39;1005784
84;2020-12-19;217;175;394;520248;515106;49;1035354
84;2020-12-19;209;159;368;529611;514848;59;1044459
84;2020-12-19;161;163;324;486720;439940;69;926660
84;2020-12-19;133;124;257;372151;315211;79;687362
84;2020-12-19;66;58;124;237198;150524;89;387722
84;2020-12-19;20;17;37;81185;28680;90;109865
84;2020-12-19;1381;1203;2589;4130719;3901658;0;8032377
93;2020-12-19;6;11;17;268834;283093;09;551927
93;2020-12-19;41;60;101;280751;296087;19;576838
93;2020-12-19;67;63;130;254404;255552;29;509956
93;2020-12-19;87;74;161;310704;288398;39;599102
93;2020-12-19;82;68;150;325559;305827;49;631386
93;2020-12-19;80;72;152;353104;325389;59;678493
93;2020-12-19;45;62;108;336327;296459;69;632786
93;2020-12-19;39;37;76;279820;229699;79;509519
93;2020-12-19;43;23;66;171274;113716;89;284990
93;2020-12-19;30;9;39;58896;21758;90;80654
93;2020-12-19;520;479;1000;2639673;2415978;0;5055651
94;2020-12-19;1;0;1;16311;17433;09;33744
94;2020-12-19;0;0;0;16679;18132;19;34811
94;2020-12-19;0;1;1;16782;16579;29;33361
94;2020-12-19;0;2;2;23044;20580;39;43624
94;2020-12-19;1;1;2;23065;22140;49;45205
94;2020-12-19;1;1;2;24549;23421;59;47970
94;2020-12-19;1;1;2;23212;21883;69;45095
94;2020-12-19;1;1;2;19544;17141;79;36685
94;2020-12-19;1;0;1;11227;8178;89;19405
94;2020-12-19;1;0;1;3332;1447;90;4779
94;2020-12-19;7;7;14;177745;166934;0;344679
01;2020-12-20;0;0;0;19979;20155;09;40134
01;2020-12-20;1;0;1;24994;25489;19;50483
01;2020-12-20;0;0;0;17868;16690;29;34558
01;2020-12-20;0;0;0;22328;14821;39;37149
01;2020-12-20;1;0;1;28652;20276;49;48928
01;2020-12-20;0;0;0;33264;27260;59;60524
01;2020-12-20;0;0;0;27135;23978;69;51113
01;2020-12-20;0;0;0;18401;14661;79;33062
01;2020-12-20;0;0;0;9633;6375;89;16008
01;2020-12-20;0;0;0;3410;1510;90;4920
01;2020-12-20;2;0;2;205664;171215;0;376879
02;2020-12-20;0;0;0;16881;17110;09;33991
02;2020-12-20;0;0;0;21410;21604;19;43014
02;2020-12-20;0;0;0;16017;15479;29;31496
02;2020-12-20;0;0;0;19825;14455;39;34280
02;2020-12-20;0;0;0;24719;18248;49;42967
02;2020-12-20;0;0;0;34361;28310;59;62671
02;2020-12-20;0;0;0;28061;24495;69;52556
02;2020-12-20;0;0;0;18231;15278;79;33509
02;2020-12-20;0;0;0;11090;7677;89;18767
02;2020-12-20;0;0;0;3992;1506;90;5498
02;2020-12-20;0;0;0;194587;164162;0;358749
03;2020-12-20;0;0;0;31123;30920;09;62043
03;2020-12-20;0;0;0;29370;29268;19;58638
03;2020-12-20;2;2;4;21458;18963;29;40421
03;2020-12-20;1;2;3;21276;18326;39;39602
03;2020-12-20;2;1;3;18164;16593;49;34757
03;2020-12-20;0;0;0;13469;13557;59;27026
03;2020-12-20;1;0;1;8776;8670;69;17446
03;2020-12-20;1;0;1;3777;3591;79;7368
03;2020-12-20;0;0;0;1649;1072;89;2721
03;2020-12-20;0;0;0;485;184;90;669
03;2020-12-20;7;5;12;149547;141144;0;290691
04;2020-12-20;0;0;0;60314;61377;09;121691
04;2020-12-20;1;1;2;66065;68387;19;134452
04;2020-12-20;0;1;1;51059;47156;29;98215
04;2020-12-20;0;1;1;58788;45780;39;104568
04;2020-12-20;0;0;0;61408;52207;49;113615
04;2020-12-20;1;0;1;64838;60759;59;125597
04;2020-12-20;0;0;0;47008;42843;69;89851
04;2020-12-20;0;1;1;25509;21184;79;46693
04;2020-12-20;0;0;0;13168;7647;89;20815
04;2020-12-20;0;0;0;3209;1253;90;4462
04;2020-12-20;2;4;6;451366;408593;0;859959
05;2020-12-20;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-12-20;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-12-20;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-12-20;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-12-20;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-12-20;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-12-20;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-12-20;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-12-20;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-12-20;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-12-20;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2020-12-20;0;0;0;42583;42380;09;84963
06;2020-12-20;0;0;0;33369;31925;19;65294
06;2020-12-20;2;0;2;21571;15080;29;36651
06;2020-12-20;0;0;0;21550;16147;39;37697
06;2020-12-20;0;0;0;14193;13939;49;28132
06;2020-12-20;0;0;0;7171;7597;59;14768
06;2020-12-20;0;0;0;3629;4117;69;7746
06;2020-12-20;0;0;0;1577;1457;79;3034
06;2020-12-20;0;0;0;531;474;89;1005
06;2020-12-20;0;0;0;88;93;90;181
06;2020-12-20;2;0;2;146262;133209;0;279471
07;2020-12-20;0;0;0;485;549;09;1034
07;2020-12-20;0;0;0;403;432;19;835
07;2020-12-20;0;0;0;764;841;29;1605
07;2020-12-20;0;0;0;824;928;39;1752
07;2020-12-20;0;0;0;788;1020;49;1808
07;2020-12-20;0;0;0;678;870;59;1548
07;2020-12-20;0;0;0;360;382;69;742
07;2020-12-20;0;0;0;231;190;79;421
07;2020-12-20;0;0;0;114;67;89;181
07;2020-12-20;0;0;0;24;11;90;35
07;2020-12-20;0;0;0;4671;5290;0;9961
08;2020-12-20;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-12-20;0;0;0;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-12-20;0;0;0;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-12-20;0;0;0;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-12-20;0;0;0;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-12-20;0;0;0;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-12-20;0;0;0;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-12-20;0;0;0;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-12-20;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-12-20;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-12-20;0;0;0;18551.3174743414;16782.6825256586;0;35334
11;2020-12-20;9;4;16;783071;811785;09;1594856
11;2020-12-20;8;14;22;761456;784653;19;1546109
11;2020-12-20;66;44;110;850145;801772;29;1651917
11;2020-12-20;41;56;98;914360;843488;39;1757848
11;2020-12-20;39;35;74;845609;826202;49;1671811
11;2020-12-20;34;36;70;793566;745070;59;1538636
11;2020-12-20;26;36;62;628649;549192;69;1177841
11;2020-12-20;16;17;33;434606;358356;79;792962
11;2020-12-20;22;11;33;261425;162933;89;424358
11;2020-12-20;9;7;16;89253;32619;90;121872
11;2020-12-20;270;260;534;6362140;5916070;0;12278210
24;2020-12-20;0;1;2;139720;144686;09;284406
24;2020-12-20;8;3;11;152979;161185;19;314164
24;2020-12-20;5;9;14;122237;126536;29;248773
24;2020-12-20;4;8;12;150359;142009;39;292368
24;2020-12-20;9;3;12;161829;158758;49;320587
24;2020-12-20;6;3;9;172552;168011;59;340563
24;2020-12-20;4;6;10;172509;158177;69;330686
24;2020-12-20;2;2;4;129428;110593;79;240021
24;2020-12-20;8;7;15;87342;56882;89;144224
24;2020-12-20;1;0;1;31210;12071;90;43281
24;2020-12-20;47;42;90;1320165;1238908;0;2559073
27;2020-12-20;0;0;0;143373;149679;09;293052
27;2020-12-20;4;3;7;160962;173003;19;333965
27;2020-12-20;19;10;29;133746;142254;29;276000
27;2020-12-20;9;8;17;160004;155407;39;315411
27;2020-12-20;7;7;14;172333;169564;49;341897
27;2020-12-20;9;11;20;189979;183788;59;373767
27;2020-12-20;3;6;9;192591;178206;69;370797
27;2020-12-20;7;14;21;146876;127546;79;274422
27;2020-12-20;14;7;21;96896;61575;89;158471
27;2020-12-20;10;1;11;33148;12109;90;45257
27;2020-12-20;82;67;149;1429908;1353131;0;2783039
28;2020-12-20;3;1;4;180735;186856;09;367591
28;2020-12-20;4;4;8;200125;213621;19;413746
28;2020-12-20;8;5;13;168922;173007;29;341929
28;2020-12-20;12;4;16;196628;188487;39;385115
28;2020-12-20;8;7;15;205396;201699;49;407095
28;2020-12-20;8;3;11;222002;213866;59;435868
28;2020-12-20;3;2;5;224688;203758;69;428446
28;2020-12-20;3;2;5;163192;135543;79;298735
28;2020-12-20;6;7;13;109691;65377;89;175068
28;2020-12-20;1;0;1;37222;12685;90;49907
28;2020-12-20;56;35;91;1708601;1594899;0;3303500
32;2020-12-20;3;3;6;358062;373689;09;731751
32;2020-12-20;14;4;18;387045;406742;19;793787
32;2020-12-20;14;7;21;342304;348587;29;690891
32;2020-12-20;23;16;39;382485;369972;39;752457
32;2020-12-20;20;21;41;382510;376716;49;759226
32;2020-12-20;16;20;36;386937;376527;59;763464
32;2020-12-20;8;15;23;371211;330938;69;702149
32;2020-12-20;6;10;16;250542;201459;79;452001
32;2020-12-20;10;9;19;163399;89786;89;253185
32;2020-12-20;12;2;14;48384;15367;90;63751
32;2020-12-20;126;107;233;3072879;2889783;0;5962662
44;2020-12-20;5;4;9;291525;306839;09;598364
44;2020-12-20;14;4;18;320255;339504;19;659759
44;2020-12-20;21;16;37;302020;314428;29;616448
44;2020-12-20;13;16;29;342222;333292;39;675514
44;2020-12-20;23;14;37;349727;344491;49;694218
44;2020-12-20;17;6;23;381371;373239;59;754610
44;2020-12-20;12;11;23;367165;335850;69;703015
44;2020-12-20;10;11;21;250387;215436;79;465823
44;2020-12-20;18;16;35;170825;105192;89;276017
44;2020-12-20;13;11;24;51248;16731;90;67979
44;2020-12-20;146;109;256;2826745;2685002;0;5511747
52;2020-12-20;2;0;2;213594;223900;09;437494
52;2020-12-20;6;6;12;240818;255197;19;496015
52;2020-12-20;12;1;13;197010;200630;29;397640
52;2020-12-20;11;7;18;231204;224885;39;456089
52;2020-12-20;7;7;14;243874;243418;49;487292
52;2020-12-20;5;7;12;244100;239116;59;483216
52;2020-12-20;3;11;14;241796;221345;69;463141
52;2020-12-20;1;4;5;177805;149903;79;327708
52;2020-12-20;1;7;8;119561;75822;89;195383
52;2020-12-20;6;0;6;42559;15260;90;57819
52;2020-12-20;54;50;104;1952321;1849476;0;3801797
53;2020-12-20;1;0;1;173813;182358;09;356171
53;2020-12-20;2;5;7;202720;214740;19;417460
53;2020-12-20;5;1;6;163116;173196;29;336312
53;2020-12-20;4;5;9;190526;187674;39;378200
53;2020-12-20;4;3;7;212098;212015;49;424113
53;2020-12-20;6;2;8;223699;219176;59;442875
53;2020-12-20;0;1;1;227435;209274;69;436709
53;2020-12-20;0;1;1;169992;140910;79;310902
53;2020-12-20;2;0;2;118117;69883;89;188000
53;2020-12-20;0;0;0;37370;12267;90;49637
53;2020-12-20;24;18;42;1718886;1621493;0;3340379
75;2020-12-20;1;1;2;293104;305291;09;598395
75;2020-12-20;2;3;5;337141;357785;19;694926
75;2020-12-20;3;4;7;295024;300618;29;595642
75;2020-12-20;6;12;18;347871;331233;39;679104
75;2020-12-20;5;1;6;384742;372771;49;757513
75;2020-12-20;7;2;9;413361;390880;59;804241
75;2020-12-20;2;4;6;425623;384060;69;809683
75;2020-12-20;2;2;4;325086;276298;79;601384
75;2020-12-20;8;4;12;213986;139308;89;353294
75;2020-12-20;4;2;6;77600;28200;90;105800
75;2020-12-20;40;35;75;3113538;2886444;0;5999982
76;2020-12-20;2;3;5;305956;318589;09;624545
76;2020-12-20;3;5;8;338942;356969;19;695911
76;2020-12-20;6;7;13;316210;319570;29;635780
76;2020-12-20;4;7;11;356758;337587;39;694345
76;2020-12-20;10;4;14;376541;363812;49;740353
76;2020-12-20;11;4;15;402608;383750;59;786358
76;2020-12-20;4;4;8;394889;358997;69;753886
76;2020-12-20;1;5;6;308664;263806;79;572470
76;2020-12-20;6;5;11;195838;129272;89;325110
76;2020-12-20;1;2;3;69372;26728;90;96100
76;2020-12-20;48;46;94;3065778;2859080;0;5924858
84;2020-12-20;25;31;57;459549;481088;09;940637
84;2020-12-20;117;109;227;487711;511905;19;999616
84;2020-12-20;125;87;213;443824;451094;29;894918
84;2020-12-20;111;106;217;512522;493262;39;1005784
84;2020-12-20;156;127;284;520248;515106;49;1035354
84;2020-12-20;126;115;241;529611;514848;59;1044459
84;2020-12-20;91;83;174;486720;439940;69;926660
84;2020-12-20;69;71;141;372151;315211;79;687362
84;2020-12-20;26;38;64;237198;150524;89;387722
84;2020-12-20;14;5;19;81185;28680;90;109865
84;2020-12-20;860;773;1638;4130719;3901658;0;8032377
93;2020-12-20;3;4;7;268834;283093;09;551927
93;2020-12-20;9;9;18;280751;296087;19;576838
93;2020-12-20;20;14;34;254404;255552;29;509956
93;2020-12-20;21;27;48;310704;288398;39;599102
93;2020-12-20;23;22;45;325559;305827;49;631386
93;2020-12-20;20;19;39;353104;325389;59;678493
93;2020-12-20;16;9;25;336327;296459;69;632786
93;2020-12-20;19;10;29;279820;229699;79;509519
93;2020-12-20;21;11;32;171274;113716;89;284990
93;2020-12-20;13;6;19;58896;21758;90;80654
93;2020-12-20;165;131;296;2639673;2415978;0;5055651
94;2020-12-20;0;0;0;16311;17433;09;33744
94;2020-12-20;0;0;0;16679;18132;19;34811
94;2020-12-20;0;0;0;16782;16579;29;33361
94;2020-12-20;0;1;1;23044;20580;39;43624
94;2020-12-20;0;1;1;23065;22140;49;45205
94;2020-12-20;0;2;2;24549;23421;59;47970
94;2020-12-20;0;0;0;23212;21883;69;45095
94;2020-12-20;1;1;2;19544;17141;79;36685
94;2020-12-20;0;0;0;11227;8178;89;19405
94;2020-12-20;0;0;0;3332;1447;90;4779
94;2020-12-20;1;5;6;177745;166934;0;344679
01;2020-12-21;0;0;0;19979;20155;09;40134
01;2020-12-21;1;0;1;24994;25489;19;50483
01;2020-12-21;1;0;1;17868;16690;29;34558
01;2020-12-21;1;1;2;22328;14821;39;37149
01;2020-12-21;1;1;2;28652;20276;49;48928
01;2020-12-21;2;2;4;33264;27260;59;60524
01;2020-12-21;1;0;1;27135;23978;69;51113
01;2020-12-21;0;0;0;18401;14661;79;33062
01;2020-12-21;0;0;0;9633;6375;89;16008
01;2020-12-21;0;0;0;3410;1510;90;4920
01;2020-12-21;7;4;11;205664;171215;0;376879
02;2020-12-21;0;0;0;16881;17110;09;33991
02;2020-12-21;0;0;0;21410;21604;19;43014
02;2020-12-21;0;0;0;16017;15479;29;31496
02;2020-12-21;1;1;2;19825;14455;39;34280
02;2020-12-21;2;1;3;24719;18248;49;42967
02;2020-12-21;2;2;4;34361;28310;59;62671
02;2020-12-21;0;1;1;28061;24495;69;52556
02;2020-12-21;0;1;1;18231;15278;79;33509
02;2020-12-21;1;0;1;11090;7677;89;18767
02;2020-12-21;0;1;1;3992;1506;90;5498
02;2020-12-21;6;7;13;194587;164162;0;358749
03;2020-12-21;1;1;2;31123;30920;09;62043
03;2020-12-21;2;11;13;29370;29268;19;58638
03;2020-12-21;9;9;18;21458;18963;29;40421
03;2020-12-21;9;10;19;21276;18326;39;39602
03;2020-12-21;20;9;29;18164;16593;49;34757
03;2020-12-21;4;9;13;13469;13557;59;27026
03;2020-12-21;4;5;9;8776;8670;69;17446
03;2020-12-21;2;1;3;3777;3591;79;7368
03;2020-12-21;0;0;0;1649;1072;89;2721
03;2020-12-21;0;0;0;485;184;90;669
03;2020-12-21;51;55;106;149547;141144;0;290691
04;2020-12-21;0;0;0;60314;61377;09;121691
04;2020-12-21;0;3;3;66065;68387;19;134452
04;2020-12-21;3;2;5;51059;47156;29;98215
04;2020-12-21;3;2;5;58788;45780;39;104568
04;2020-12-21;3;6;9;61408;52207;49;113615
04;2020-12-21;3;1;4;64838;60759;59;125597
04;2020-12-21;0;1;1;47008;42843;69;89851
04;2020-12-21;1;1;2;25509;21184;79;46693
04;2020-12-21;1;0;1;13168;7647;89;20815
04;2020-12-21;0;0;0;3209;1253;90;4462
04;2020-12-21;14;16;30;451366;408593;0;859959
05;2020-12-21;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-12-21;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-12-21;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-12-21;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-12-21;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-12-21;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-12-21;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-12-21;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-12-21;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-12-21;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-12-21;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2020-12-21;0;0;0;42583;42380;09;84963
06;2020-12-21;4;1;5;33369;31925;19;65294
06;2020-12-21;5;1;6;21571;15080;29;36651
06;2020-12-21;8;5;13;21550;16147;39;37697
06;2020-12-21;5;6;11;14193;13939;49;28132
06;2020-12-21;6;2;8;7171;7597;59;14768
06;2020-12-21;0;0;0;3629;4117;69;7746
06;2020-12-21;1;0;1;1577;1457;79;3034
06;2020-12-21;0;0;0;531;474;89;1005
06;2020-12-21;0;0;0;88;93;90;181
06;2020-12-21;29;15;44;146262;133209;0;279471
07;2020-12-21;0;0;0;485;549;09;1034
07;2020-12-21;0;0;0;403;432;19;835
07;2020-12-21;0;0;0;764;841;29;1605
07;2020-12-21;0;0;0;824;928;39;1752
07;2020-12-21;0;0;0;788;1020;49;1808
07;2020-12-21;0;0;0;678;870;59;1548
